_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
nailsby_michaelngo,90.2,78.3,Unknown,2.94%,38K,nailsby_michaelngo,175.5K,Nailsby_Michaelngo🇩🇪,"500,000 VND",Nail Art & Care,38000.0,2.94,175500.0,500000.0,90.2,78.3,['Nail Art & Care'],1,0,0,0,0,0,0,10.545367754151743,12.075400019877522,13.122365377402328,False,False,True,False,low,micro,['Others'],Others,True,micro | low | Others
tramanh19092,90.4,77.4,Unknown,7.52%,819.5K,tramanh19092,52.1K,Trâm Anh19,"5,000,000 VND","Fitness, Selfie",819500.0,7.52,52100.0,5000000.0,90.4,77.4,"['Fitness', 'Selfie']",2,0,0,0,0,0,0,13.616450897421531,10.860939421415225,15.424948670398354,True,False,False,False,high,mid,"['Others', 'Beauty & Fashion']",Others,True,mid | high | Others
makeupwithnhungtho,N/A,81.6,Unknown,3.18%,213K,makeupwithnhungtho,40.5K,Trịnh Kiều Nhung ✨,"4,500,000 VND","Cosmetics, News & Entertainment, Beauty & Personal Care, E-Commerce (Non-app), Beauty Tutorials & Tips",213000.0,3.18,40500.0,4500000.0,,81.6,"['Cosmetics', 'News & Entertainment', 'Beauty & Personal Care', 'E-Commerce (Non-app)', 'Beauty Tutorials & Tips']",5,0,0,0,0,1,0,12.269052139516223,10.609081944147828,15.319588176962746,False,False,False,False,high,micro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | high | Others
ngocduychiase,N/A,85.5,Unknown,5.52%,80.6K,ngocduychiase,5K,Ngọc Duy Chia Sẻ,"1,500,000 VND","Career Development, Daily Life, School Education",80600.0,5.52,5000.0,1500000.0,,85.5,"['Career Development', 'Daily Life', 'School Education']",3,0,0,0,0,1,0,11.297266335365645,8.517393171418904,14.220976332738882,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
07081991t,N/A,76.2,Unknown,4.07%,156.6K,07081991t,10.7K,Tiểu Bạch✅,"1,250,000 VND","Skits, Comedy, Music",156600.0,4.07,10700.0,1250000.0,,76.2,"['Skits', 'Comedy', 'Music']",3,0,0,0,0,1,0,11.961456448214491,9.278092474027002,14.038654909278163,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
moli.cine,N/A,78.3,Unknown,2.04%,446.6K,moli.cine,2.3K,Moli.Cine,"50,000,000 VND","Entertainment News, News & Entertainment, Movies & TV",446600.0,2.04,2300.0,50000000.0,,78.3,"['Entertainment News', 'News & Entertainment', 'Movies & TV']",3,0,0,0,0,1,0,13.009420857525857,7.741099090035366,17.72753358339242,False,False,False,True,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
cauvangnhaxia,N/A,75.8,Unknown,5.88%,184.1K,cauvangnhaxia,47.7K,Cậu Vàng,"4,000,000 VND","Other Beauty & Personal Care, Pet Tips & Care, Health, Pets, Beauty & Personal Care",184100.0,5.88,47700.0,4000000.0,,75.8,"['Other Beauty & Personal Care', 'Pet Tips & Care', 'Health', 'Pets', 'Beauty & Personal Care']",5,0,0,0,0,1,0,12.123239799036943,10.77270764101727,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
top_1000_bai_hat_hay,N/A,71.3,Unknown,2.50%,1.9M,top_1000_bai_hat_hay,3.3K,Top 1000 bài hát hay nhất,"1,000,000 VND","Other Apparel & Accessories, Apparel & Accessories, Daily Life, Music, Appliances, Tech & Electronics",1900000.0,2.5,3300.0,1000000.0,,71.3,"['Other Apparel & Accessories', 'Apparel & Accessories', 'Daily Life', 'Music', 'Appliances', 'Tech & Electronics']",6,0,0,0,0,1,0,14.45736497045232,8.101980731853192,13.815511557963774,True,False,False,False,mid,mid,"['Others', 'Beauty & Fashion', 'Lifestyle', 'Entertainment']",Others,True,mid | mid | Others
duyenxinh123,N/A,70.7,Unknown,1.50%,208.7K,duyenxinh123,885,duyenxinh123,"4,000,000 VND","Hair Design & Care, Beauty Tutorials & Tips",208700.0,1.5,885.0,4000000.0,,70.7,"['Hair Design & Care', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.248657884620656,6.786716950605081,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
juno_okyo,95.1,78.7,Unknown,5.43%,208.8K,juno_okyo,70.9K,JUNO_OKYO 🇻🇳,"10,000,000 VND","Software & Apps, Business Services, News & Entertainment, Career Development",208800.0,5.43,70900.0,10000000.0,95.1,78.7,"['Software & Apps', 'Business Services', 'News & Entertainment', 'Career Development']",4,0,0,0,0,0,0,12.249136924251182,11.16903981679311,16.118095750958314,False,False,False,False,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
k4tii_wxnt,95.8,79.5,Unknown,6.62%,570.8K,k4tii_wxnt,234.2K,kati aka GMMTV ♡,"2,000,000 VND","Skincare, Lip Syncing, Health, Apparel & Accessories, Dance, Beauty & Personal Care",570800.0,6.62,234200.0,2000000.0,95.8,79.5,"['Skincare', 'Lip Syncing', 'Health', 'Apparel & Accessories', 'Dance', 'Beauty & Personal Care']",6,0,0,0,0,0,0,13.254795916510403,12.363934999991463,14.508658238524095,False,False,True,False,mid,mid,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,mid | mid | Others
ductung.official,N/A,75.1,Unknown,2.59%,2M,ductung.official,155.1K,Đức Tùng,"14,000,000 VND","Skincare, Recreation Facility, Comedy, Beauty & Personal Care",2000000.0,2.59,155100.0,14000000.0,,75.1,"['Skincare', 'Recreation Facility', 'Comedy', 'Beauty & Personal Care']",4,0,0,0,0,1,0,14.508658238524095,11.951831796597101,16.454567959008102,True,False,False,True,high,macro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
vsorl0602,N/A,80.4,Unknown,0.82%,4.2M,vsorl0602,57.4K,Vinh Trần🍀,"15,000,000 VND","Fragrances & Perfumes, Software & Apps, Tech & Electronics, Apps, Beauty & Personal Care",4200000.0,0.82,57400.0,15000000.0,,80.4,"['Fragrances & Perfumes', 'Software & Apps', 'Tech & Electronics', 'Apps', 'Beauty & Personal Care']",5,0,0,0,0,1,0,15.250595321348806,10.957817003758691,16.52356082573315,True,False,False,True,high,macro,"['Others', 'Beauty & Fashion']",Others,True,macro | high | Others
ongluonglamnong,N/A,87.5,Unknown,1.05%,172K,ongluonglamnong,38.2K,Ông Lương Làm Nông,"1,000,000 VND","Home & Garden, Daily Life, Cooking & Recipes",172000.0,1.05,38200.0,1000000.0,,87.5,"['Home & Garden', 'Daily Life', 'Cooking & Recipes']",3,0,0,0,0,1,0,12.055255569732177,10.5506169722625,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
dieuthuvi247,90.2,75,Unknown,3.51%,16K,dieuthuvi247,41.9K,dieuthuvi247,"500,000 VND","Supernatural & Horror, Social News & Events, Humanities & Science",16000.0,3.51,41900.0,500000.0,90.2,75.0,"['Supernatural & Horror', 'Social News & Events', 'Humanities & Science']",3,0,0,0,0,0,0,9.680406499268875,10.643064971973882,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
hungeditufc1,N/A,74.3,Unknown,3.23%,13.6K,hungeditufc1,102.7K,Hưng,"50,000 VND",Extreme Sports,13600.0,3.23,102700.0,50000.0,,74.3,['Extreme Sports'],1,0,0,0,0,1,0,9.517898598432753,11.539577132967588,10.819798284210286,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
huyenanhh168,N/A,86.1,Unknown,3.39%,135.2K,huyenanhh168,103.4K,Nguyễn Bảo Yến,"1,000,000 VND","Beverages & Production, Cooking & Recipes, Beauty Tutorials & Tips",135200.0,3.39,103400.0,1000000.0,,86.1,"['Beverages & Production', 'Cooking & Recipes', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,11.814517839013352,11.546369912189585,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | mid | Others
hongkavlogs,N/A,71,Unknown,0.77%,85K,hongkavlogs,43.9K,Hồng Ka vlogs ✅,"5,262,000 VND","Fishing, Hunting, & Camping, Daily Life, Home & Garden, Health",85000.0,0.77,43900.0,5262000.0,,71.0,"['Fishing', 'Hunting', '& Camping', 'Daily Life', 'Home & Garden', 'Health']",6,0,0,0,0,1,0,11.350418300109132,10.689692377847104,15.476021930624166,False,False,False,False,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
binhruoumo6868,N/A,74,Unknown,1.63%,407.8K,binhruoumo6868,56.6K,Bình rượu mơ,"1,315,500 VND","Women's Clothing, Apparel & Accessories, Skits, Comedy",407800.0,1.63,56600.0,1315500.0,,74.0,"[""Women's Clothing"", 'Apparel & Accessories', 'Skits', 'Comedy']",4,0,0,0,0,1,0,12.918534589301927,10.943781931879723,14.089728139629432,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | mid | Others
cl.socialbiz,N/A,86.9,Unknown,4.95%,1.2M,cl.socialbiz,2.3K,Du Hành TikTok,"40,000,000 VND","Social News & Events, Entertainment News",1200000.0,4.95,2300.0,40000000.0,,86.9,"['Social News & Events', 'Entertainment News']",2,0,0,0,0,1,0,13.997832948091215,7.741099090035366,17.50439003707821,True,False,False,True,high,mid,['Others'],Others,True,mid | high | Others
hometip365,N/A,77.4,Unknown,2.49%,35.3K,hometip365,62.7K,Hometip365,"1,000,000 VND",DIY & Life Hacks,35300.0,2.49,62700.0,1000000.0,,77.4,['DIY & Life Hacks'],1,0,0,0,0,1,0,10.471666571132038,11.046132675457146,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
doraemon_nobita_vn,N/A,89.2,Unknown,0.95%,312.4K,doraemon_nobita_vn,23.6K,Doraemon,"2,000,000 VND","Skits, Comedy",312400.0,0.95,23600.0,2000000.0,,89.2,"['Skits', 'Comedy']",2,0,0,0,0,1,0,12.652042897966872,10.069044362997353,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
vientam10,N/A,73.3,Unknown,5.14%,863.4K,vientam10,29.6K,Viên Tâm,"3,000,000 VND","Travel, Traditional Sports, Daily Life",863400.0,5.14,29600.0,3000000.0,,73.3,"['Travel', 'Traditional Sports', 'Daily Life']",3,0,0,0,0,1,0,13.668634520314564,10.295563423525277,14.914123179965662,True,False,False,False,mid,mid,"['Others', 'Lifestyle']",Others,True,mid | mid | Others
tieuthu99_,N/A,78.4,Unknown,1.69%,170.5K,tieuthu99_,34.9K,Tiểu Thư 𐙚,"5,000,000 VND","Skincare, Hair Design & Care, Beauty Tutorials & Tips, Beauty & Personal Care, Outfits",170500.0,1.69,34900.0,5000000.0,,78.4,"['Skincare', 'Hair Design & Care', 'Beauty Tutorials & Tips', 'Beauty & Personal Care', 'Outfits']",5,0,0,0,0,1,0,12.046496440791149,10.460270761075149,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
cohuyennguvan,N/A,73,Unknown,4.20%,264.6K,cohuyennguvan,3.7K,Cô Huyền Ngữ Văn,"1,000,000 VND","Campus Life, Dance",264600.0,4.2,3700.0,1000000.0,,73.0,"['Campus Life', 'Dance']",2,0,0,0,0,1,0,12.485978309945345,8.216358332386156,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
giadinhhaiphong,N/A,69.3,Unknown,2.28%,63.3K,giadinhhaiphong,3K,Nhà của anh Đô,"2,000,000 VND","DIY & Life Hacks, Beverages & Production, Beauty Tutorials & Tips",63300.0,2.28,3000.0,2000000.0,,69.3,"['DIY & Life Hacks', 'Beverages & Production', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,11.055656405795794,8.006700845440367,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
quyen338,91.6,73.8,Unknown,8.40%,158.3K,quyen338,237.5K,Bình Quyền,"10,000,000 VND",Nature & Scenery,158300.0,8.4,237500.0,10000000.0,91.6,73.8,['Nature & Scenery'],1,0,0,0,0,0,0,11.972253562968545,12.377927112974284,16.118095750958314,False,False,True,False,high,micro,['Others'],Others,True,micro | high | Others
ansapsaigon,N/A,73.9,Unknown,4.21%,371.6K,ansapsaigon,21.6K,Ăn Sập Sài Gòn,"10,000,000 VND","Household Products, Restaurant Exploration, Food & Beverage",371600.0,4.21,21600.0,10000000.0,,73.9,"['Household Products', 'Restaurant Exploration', 'Food & Beverage']",3,0,0,0,0,1,0,12.825575976983862,9.980494888896912,16.118095750958314,False,False,False,False,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
tuongvyy,N/A,73.3,Unknown,3.05%,11.9M,tuongvyy,252K,Tường Vyy ( Vê Vê ),"25,000,000 VND","Baby, Kids & Maternity, Skincare, Lip Syncing, Family, Dance, Beauty & Personal Care",11900000.0,3.05,252000.0,25000000.0,,73.3,"['Baby', 'Kids & Maternity', 'Skincare', 'Lip Syncing', 'Family', 'Dance', 'Beauty & Personal Care']",7,0,0,0,0,1,0,16.29204904211537,12.437188334739655,17.034386422832473,True,False,True,True,high,macro,"['Others', 'Entertainment', 'Lifestyle', 'Beauty & Fashion']",Others,True,macro | high | Others
conluoireview,N/A,76.5,Unknown,4.05%,100.5K,conluoireview,13.1K,Lười Ham Chơi 🦥,"2,000,000 VND","Food & Beverage, Restaurant Exploration",100500.0,4.05,13100.0,2000000.0,,76.5,"['Food & Beverage', 'Restaurant Exploration']",2,0,0,0,0,1,0,11.51792295668052,9.48044384215367,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
nhyyng,94.4,87.4,Unknown,4.15%,3.1M,nhyyng,82K,Lý Nguyễn Nhi,"12,000,000 VND","Skits, News & Entertainment, Beauty Tutorials & Tips",3100000.0,4.15,82000.0,12000000.0,94.4,87.4,"['Skits', 'News & Entertainment', 'Beauty Tutorials & Tips']",3,0,0,0,0,0,0,14.946912992035967,11.314486721293981,16.300417291085605,True,False,False,True,high,macro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
wuynanhpham_,N/A,77.5,Unknown,4.48%,453.8K,wuynanhpham_,335.2K,𝑴𝒊𝒍𝒌🍼,"1,000,000 VND","Women's Clothing, Apparel & Accessories, Automobiles",453800.0,4.48,335200.0,1000000.0,,77.5,"[""Women's Clothing"", 'Apparel & Accessories', 'Automobiles']",3,0,0,0,0,1,0,13.025414054939377,12.722485630879172,13.815511557963774,False,False,True,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
cuongnguyenn05,N/A,70.1,Unknown,8.43%,187.4K,cuongnguyenn05,2.2K,Cường Nguyễn,"200,000 VND","Travel, Daily Life, News & Entertainment",187400.0,8.43,2200.0,200000.0,,70.1,"['Travel', 'Daily Life', 'News & Entertainment']",3,0,0,0,0,1,0,12.141005984951518,7.696667081526462,12.206077645517674,False,False,False,False,low,micro,"['Others', 'Lifestyle', 'Entertainment']",Others,True,micro | low | Others
dinhtrangthao03,90.2,74.5,Unknown,2.88%,7.1M,dinhtrangthao03,114K,Đinh Trang Thảo,"15,000,000 VND","Skincare, Lip Syncing, Outfits, News & Entertainment, Apparel & Accessories, Dance, Beauty & Personal Care",7100000.0,2.88,114000.0,15000000.0,90.2,74.5,"['Skincare', 'Lip Syncing', 'Outfits', 'News & Entertainment', 'Apparel & Accessories', 'Dance', 'Beauty & Personal Care']",7,0,0,0,0,0,0,15.775605482856605,11.643962499267984,16.52356082573315,True,False,False,True,high,macro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
bepcovang,N/A,74.5,Unknown,1.68%,212.3K,bepcovang,148K,Bếp Cô Vàng,"3,000,000 VND","Food & Beverage, Appliances, Cooking & Recipes",212300.0,1.68,148000.0,3000000.0,,74.5,"['Food & Beverage', 'Appliances', 'Cooking & Recipes']",3,0,0,0,0,1,0,12.265760357995845,11.904974309480183,14.914123179965662,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
hi_kiwi,N/A,73.8,Unknown,0.98%,100.2K,hi_kiwi,119.1K,Hi Kiwi,"5,000,000 VND","DIY & Life Hacks, Toys & Collectibles",100200.0,0.98,119100.0,5000000.0,,73.8,"['DIY & Life Hacks', 'Toys & Collectibles']",2,0,0,0,0,1,0,11.51493344762302,11.687727151613768,15.424948670398354,False,False,False,False,high,micro,['Others'],Others,True,micro | high | Others
dich.vu.cong.online,N/A,78,Unknown,1.52%,174.2K,dich.vu.cong.online,7.5K,Dich Vụ Công Tiện Ích,"160,000 VND","Vehicle & Transportation, Daily Life, Humanities & Science",174200.0,1.52,7500.0,160000.0,,78.0,"['Vehicle & Transportation', 'Daily Life', 'Humanities & Science']",3,0,0,0,0,1,0,12.067965083912192,8.922791623969637,11.982935344196433,False,False,False,False,low,micro,"['Others', 'Lifestyle']",Others,True,micro | low | Others
meoeo.ly,92.4,79.9,Unknown,9.39%,75.2K,meoeo.ly,21.7K,mèo cô độc,"400,000 VND","Hair Design & Care, Dance, Lip Syncing",75200.0,9.39,21700.0,400000.0,92.4,79.9,"['Hair Design & Care', 'Dance', 'Lip Syncing']",3,0,0,0,0,0,0,11.227919807721856,9.985113621416073,12.899222326086994,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
tuanhgaming,N/A,78.2,Unknown,0.98%,675.9K,tuanhgaming,39.3K,tuanhgaming,"6,051,300 VND","Games, Video Games",675900.0,0.98,39300.0,6051300.0,,78.2,"['Games', 'Video Games']",2,0,0,0,0,1,0,13.423801894596155,10.579005242826247,15.615783848211267,True,False,False,False,high,mid,"['Others', 'Knowledge / Tech']",Others,True,mid | high | Others
vuducmanh76,N/A,77.4,Unknown,1.63%,5M,vuducmanh76,433.9K,Vũ Đức Mạnh,"30,000,000 VND",Fitness,5000000.0,1.63,433900.0,30000000.0,,77.4,['Fitness'],1,0,0,0,0,1,0,15.424948670398354,12.980571676462283,17.216707972959764,True,False,True,True,high,macro,['Others'],Others,True,macro | high | Others
nc.phat369,90.9,76.8,Unknown,2.14%,216.8K,nc.phat369,110.2K,Phát AS 💡,"2,000,000 VND","Other Beauty & Personal Care, Food & Beverage, Mukbang & Food Tasting, Household Products, Beauty & Personal Care",216800.0,2.14,110200.0,2000000.0,90.9,76.8,"['Other Beauty & Personal Care', 'Food & Beverage', 'Mukbang & Food Tasting', 'Household Products', 'Beauty & Personal Care']",5,0,0,0,0,0,0,12.286735161083115,11.610061250069942,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | mid | Others
longthanhpomeranian,N/A,70.3,Unknown,4.05%,47.6K,longthanhpomeranian,1.5K,ZahanPet,"2,631,000 VND",Pet Tips & Care,47600.0,4.05,1500.0,2631000.0,,70.3,['Pet Tips & Care'],1,0,0,0,0,1,0,10.7706090484022,7.313886831633462,14.782874940105977,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
thai_lichsu,95.9,80.2,Unknown,5.08%,77.6K,thai_lichsu,24.1K,Thái Lịch Sử,"1,500,000 VND",Humanities & Science,77600.0,5.08,24100.0,1500000.0,95.9,80.2,['Humanities & Science'],1,0,0,0,0,0,0,11.259335592686217,10.090008612393838,14.220976332738882,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
meowriviu01,N/A,81,Unknown,2.56%,469.4K,meowriviu01,13.9K,Mèo Nửa Tạ,"263,100 VND","Other Beauty & Personal Care, Restaurant Exploration, Food & Beverage, Life Services, Beauty & Personal Care",469400.0,2.56,13900.0,263100.0,,81.0,"['Other Beauty & Personal Care', 'Restaurant Exploration', 'Food & Beverage', 'Life Services', 'Beauty & Personal Care']",5,0,0,0,0,1,0,13.059212692775999,9.539716058977092,12.480293267857345,False,False,False,False,low,micro,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | low | Others
ngoc_nhi.official,95.2,78.2,Unknown,5.82%,157.7K,ngoc_nhi.official,26.2K,ngoc_nhi.official,"500,000 VND","Fashion and Body Art, Outfits",157700.0,5.82,26200.0,500000.0,95.2,78.2,"['Fashion and Body Art', 'Outfits']",2,0,0,0,0,0,0,11.968456114085114,10.173552856959743,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | low | Others
binhtainang,N/A,75.6,Unknown,1.66%,56.1K,binhtainang,90.6K,Bính Tài Năng,"1,500,000 VND",Traditional Sports,56100.0,1.66,90600.0,1500000.0,,75.6,['Traditional Sports'],1,0,0,0,0,1,0,10.934908916663861,11.41422052949775,14.220976332738882,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
hangpham_tiengtrung,N/A,76.9,Unknown,3.43%,438K,hangpham_tiengtrung,102K,Hằng Phạm kể chuyện,"2,500,000 VND","Supernatural & Horror, Cosmetics, Apparel & Accessories, Household Products, Beauty & Personal Care",438000.0,3.43,102000.0,2500000.0,,76.9,"['Supernatural & Horror', 'Cosmetics', 'Apparel & Accessories', 'Household Products', 'Beauty & Personal Care']",5,0,0,0,0,1,0,12.989976472461,11.532737896139919,14.731801689838349,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
sweetyuuri,N/A,72,Unknown,1.56%,211K,sweetyuuri,129.5K,Sweet Yuuri,"2,000,000 VND","Skincare, Family, Health & Wellness, Beauty & Personal Care",211000.0,1.56,129500.0,2000000.0,,72.0,"['Skincare', 'Family', 'Health & Wellness', 'Beauty & Personal Care']",4,0,0,0,0,1,0,12.259618151783465,11.771443882099637,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | mid | Others
