_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
tui_la_bambiikun,96.7,77.9,Unknown,7.32%,126.8K,tui_la_bambiikun,39.9K,Bambi Cún 🧸🤍 @VToker,Thỏa thuận/Chưa đặt,Video Games,126800.0,7.32,39900.0,,96.7,77.9,['Video Games'],1,0,0,0,1,0,0,11.750374207389497,10.594156665220533,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
hvietlee,N/A,72.6,Unknown,5.78%,38.1K,hvietlee,70.9K,MuFaSa,Thỏa thuận/Chưa đặt,Video Games,38100.0,5.78,70900.0,,,72.6,['Video Games'],1,0,0,0,1,1,0,10.547995807489514,11.16903981679311,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
bapbap8686,N/A,86.4,Unknown,1.22%,349.8K,bapbap8686,36.9K,Mẹ Bỉm Review,"55,000,000 VND","Tech Products & Tests, Babies, Beauty Tutorials & Tips",349800.0,1.22,36900.0,55000000.0,,86.4,"['Tech Products & Tests', 'Babies', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,12.765119700338996,10.515993929932415,17.822843761378564,False,False,False,True,high,MICRO,"['Knowledge / Tech', 'Others', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
huatien36,N/A,74.4,Unknown,1.15%,87.3K,huatien36,63.4K,¥ Hứa Tiên ¥,"2,000,000 VND",Video Games,87300.0,1.15,63400.0,2000000.0,,74.4,['Video Games'],1,0,0,0,0,1,0,11.377117196515812,11.05723491317159,14.508658238524095,False,False,False,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
p03.fcmobilevn,N/A,74.9,Unknown,2.88%,64.3K,p03.fcmobilevn,153.3K,p03.fcmobilevn,"1,000,000 VND",Video Games,64300.0,2.88,153300.0,1000000.0,,74.9,['Video Games'],1,0,0,0,0,1,0,11.071330462204312,11.940158587995837,13.815511557963774,False,False,False,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
nhatquayxich,N/A,72.6,Unknown,2.49%,12.1K,nhatquayxich,139.3K,Nhật Quay Xích.,Thỏa thuận/Chưa đặt,"Video Games, Tech & Electronics",12100.0,2.49,139300.0,,,72.6,"['Video Games', 'Tech & Electronics']",2,0,0,0,1,1,0,9.401043372798053,11.844392338493027,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
bongbatbaiptg,91.8,77.5,Unknown,4.32%,118.1K,bongbatbaiptg,78.1K,Bông Bất Bại,Thỏa thuận/Chưa đặt,Video Games,118100.0,4.32,78100.0,,91.8,77.5,['Video Games'],1,0,0,0,1,0,0,11.679295469550114,11.265758139843117,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
nnc.thanhdat,N/A,74,Unknown,1.61%,147K,nnc.thanhdat,21.6K,NNC THÀNH ĐẠT 2,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Other transportation",147000.0,1.61,21600.0,,,74.0,"['Tech Products & Tests', 'Other transportation']",2,0,0,0,1,1,0,11.898194668458823,9.980494888896912,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
bdn26100,N/A,87.5,Unknown,0.91%,131.7K,bdn26100,21.2K,Nguyên Đây,"2,500,000 VND",Video Games,131700.0,0.91,21200.0,2500000.0,,87.5,['Video Games'],1,0,0,0,0,1,0,11.788289480716973,9.961803629358965,14.731801689838349,False,False,False,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
inuyashaykk,N/A,72.8,Unknown,3.21%,11.3K,inuyashaykk,39.5K,NhatThanh,Thỏa thuận/Chưa đặt,Video Games,11300.0,3.21,39500.0,,,72.8,['Video Games'],1,0,0,0,1,1,0,9.332646496360152,10.584081267024454,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
huongshirley812,N/A,91.4,Unknown,2.15%,316.5K,huongshirley812,56.1K,Mẹ Hương em Mi,"5,000,000 VND","Video Games, Cooking & Recipes, Beauty Tutorials & Tips",316500.0,2.15,56100.0,5000000.0,,91.4,"['Video Games', 'Cooking & Recipes', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,12.66508168011904,10.934908916663861,15.424948670398354,False,False,False,False,high,MICRO,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
gdcuabemay,N/A,87.8,Unknown,4.88%,463.3K,gdcuabemay,120.2K,Gia Đình Bé Mây,"1,200,000 VND","Tech Products & Tests, Restaurant Exploration",463300.0,4.88,120200.0,1200000.0,,87.8,"['Tech Products & Tests', 'Restaurant Exploration']",2,0,0,0,0,1,0,13.046132229831075,11.696920620516192,13.997832948091215,False,False,False,False,mid,MICRO,"['Knowledge / Tech', 'Lifestyle']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
huybambo2308,N/A,71.6,Unknown,1.93%,50.8K,huybambo2308,11.5K,Bô,Thỏa thuận/Chưa đặt,Video Games,50800.0,1.93,11500.0,,,71.6,['Video Games'],1,0,0,0,1,1,0,10.835671318412196,9.350189267092581,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
ltssuadieu,N/A,84.4,Unknown,3.28%,233.7K,ltssuadieu,43.2K,Sữa Điệu 🌸,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Mukbang & Food Tasting, Beauty Tutorials & Tips",233700.0,3.28,43200.0,,,84.4,"['Tech Products & Tests', 'Mukbang & Food Tasting', 'Beauty Tutorials & Tips']",3,0,0,0,1,1,0,12.361797799507952,10.673618922112436,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
quanggildur,N/A,74.2,Unknown,3.29%,78.5K,quanggildur,141.9K,Quang Xuân,Thỏa thuận/Chưa đặt,Video Games,78500.0,3.29,141900.0,,,74.2,['Video Games'],1,0,0,0,1,1,0,11.270866642542865,11.862884910339652,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
dongdarcy,N/A,71.9,Unknown,2.41%,54.3K,dongdarcy,9.1K,Đồng D'Arcy,Thỏa thuận/Chưa đặt,Video Games,54300.0,2.41,9100.0,,,71.9,['Video Games'],1,0,0,0,1,1,0,10.902297921958713,9.116139576577355,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
kailucthu,92,74,Unknown,5.19%,43.8K,kailucthu,44.8K,Kaiji,Thỏa thuận/Chưa đặt,Video Games,43800.0,5.19,44800.0,,92.0,74.0,['Video Games'],1,0,0,0,1,0,0,10.687411927154141,10.709985739582528,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
thanhnhandezet,91.6,75.4,Unknown,2.98%,35K,thanhnhandezet,394.2K,Thanh Nhàn Đê Zét,Thỏa thuận/Chưa đặt,Video Games,35000.0,2.98,394200.0,,91.6,75.4,['Video Games'],1,0,0,0,1,0,0,10.463131911491967,12.884616210480898,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
louistannn06,N/A,78,Unknown,1.34%,361.4K,louistannn06,14.4K,TanRox06,"3,000,000 VND",Video Games,361400.0,1.34,14400.0,3000000.0,,78.0,['Video Games'],1,0,0,0,0,1,0,12.797743424153593,9.575052927597383,14.914123179965662,False,False,False,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
vusohoa208_wr,N/A,72.4,Unknown,4.04%,21.2K,vusohoa208_wr,35.5K,Vũ Sợ Hoa✨,Thỏa thuận/Chưa đặt,Video Games,21200.0,4.04,35500.0,,,72.4,['Video Games'],1,0,0,0,1,1,0,9.961803629358965,10.477316144080852,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
capywell,98.7,83,Unknown,15.23%,74.4K,capywell,109.7K,WELL 💤,Thỏa thuận/Chưa đặt,Video Games,74400.0,15.23,109700.0,,98.7,83.0,['Video Games'],1,0,0,0,1,0,0,11.217224661591072,11.605513761992055,,False,True,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
binhansieucappro,98.6,80.5,Unknown,7.21%,59.8K,binhansieucappro,227.6K,『NA』BÌNHAN,"3,000,000 VND",Video Games,59800.0,7.21,227600.0,3000000.0,98.6,80.5,['Video Games'],1,0,0,0,0,0,0,10.998777662206932,12.335349374897772,14.914123179965662,False,False,True,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
vanbut99,N/A,68.4,Unknown,1.66%,21.2K,vanbut99,16.7K,BútGamingg,"1,000,000 VND",Video Games,21200.0,1.66,16700.0,1000000.0,,68.4,['Video Games'],1,0,0,0,0,1,0,9.961803629358965,9.723223876851618,13.815511557963774,False,False,False,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
conmeohoangsang,94.5,81,Unknown,4.15%,333K,conmeohoangsang,195.4K,conmeohoangsang,Thỏa thuận/Chưa đặt,Video Games,333000.0,4.15,195400.0,,94.5,81.0,['Video Games'],1,0,0,0,1,0,0,12.715900771961074,12.182809136284991,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
wagthuha206,N/A,76.6,Unknown,3.75%,99.6K,wagthuha206,39K,WAG Thu Hà,"10,000,000 VND",Video Games,99600.0,3.75,39000.0,10000000.0,,76.6,['Video Games'],1,0,0,0,0,1,0,11.50892748368293,10.571342565808699,16.118095750958314,False,False,False,False,high,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
kongcd50,93.8,76.8,Unknown,3.70%,148.5K,kongcd50,72.4K,Kong 2202,Thỏa thuận/Chưa đặt,Video Games,148500.0,3.7,72400.0,,93.8,76.8,['Video Games'],1,0,0,0,1,0,0,11.908346971208951,11.189975390433117,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
mesau22,N/A,80.6,Unknown,1.38%,175.9K,mesau22,20K,Mẹ Sâu Shin,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Babies",175900.0,1.38,20000.0,,,80.6,"['Tech Products & Tests', 'Babies']",2,0,0,0,1,1,0,12.077676615757813,9.90353755128617,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
storethietbi,N/A,N/A,Unknown,1.37%,131.1K,storethietbi,3.1K,Store Thiết Bị,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Home Improvement, Appliances, Vehicle & Transportation",131100.0,1.37,3100.0,,,,"['Tech Products & Tests', 'Home Improvement', 'Appliances', 'Vehicle & Transportation']",4,0,0,0,1,1,1,11.783723297487764,8.03947991910045,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
cttn2012,N/A,86.5,Unknown,2.07%,364K,cttn2012,45.8K,Thuy’s Family,"4,000,000 VND","Tech Products & Tests, Beauty Tutorials & Tips",364000.0,2.07,45800.0,4000000.0,,86.5,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.804911893867851,10.732061203925053,15.201805169084134,False,False,False,False,high,MICRO,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
beandayne7,90.4,75.6,Unknown,4.14%,86.7K,beandayne7,51.7K,Ngọc Annn 🎀,Thỏa thuận/Chưa đặt,Video Games,86700.0,4.14,51700.0,,90.4,75.6,['Video Games'],1,0,0,0,1,0,0,11.370220696727491,10.853232402669228,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
pepi3979,N/A,71.4,Unknown,2.65%,76.5K,pepi3979,219.7K,Piii,Thỏa thuận/Chưa đặt,Video Games,76500.0,2.65,219700.0,,,71.4,['Video Games'],1,0,0,0,1,1,0,11.245059091624615,12.3000228100237,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
har_suki.vn,95.8,78.2,Unknown,4.16%,33.8K,har_suki.vn,291.3K,HAR_SUKI,"100,000 VND",Video Games,33800.0,4.16,291300.0,100000.0,95.8,78.2,['Video Games'],1,0,0,0,0,0,0,10.428245666832275,12.582112375828691,11.51293546492023,False,False,True,False,low,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
hieukon0208,95.5,78.8,Unknown,4.07%,16.7K,hieukon0208,11.1K,HieuKon,Thỏa thuận/Chưa đặt,Tech Products & Tests,16700.0,4.07,11100.0,,95.5,78.8,['Tech Products & Tests'],1,0,0,0,1,0,0,9.723223876851618,9.314790473332646,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
tublisidol,N/A,78,Unknown,8.52%,33.8K,tublisidol,7.2K,TUB © Lis ®idol,Thỏa thuận/Chưa đặt,Video Games,33800.0,8.52,7200.0,,,78.0,['Video Games'],1,0,0,0,1,1,0,10.428245666832275,8.881975184248867,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
zuynguyen_,N/A,76,Unknown,4.91%,54.6K,zuynguyen_,13.2K,Nguyễn Đức Duy,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Love & Romantic Relationships, Outfits",54600.0,4.91,13200.0,,,76.0,"['Tech Products & Tests', 'Love & Romantic Relationships', 'Outfits']",3,0,0,0,1,1,0,10.907807476583594,9.488047863280759,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
phimhay92828,N/A,83.1,Unknown,0.62%,106.8K,phimhay92828,1.5K,phimhay92828,Thỏa thuận/Chưa đặt,Video Games,106800.0,0.62,1500.0,,,83.1,['Video Games'],1,0,0,0,1,1,0,11.578722568760277,7.313886831633462,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
super.ngan,90.4,76.6,Unknown,4.02%,130.1K,super.ngan,25.6K,Super Ngân,Thỏa thuận/Chưa đặt,Video Games,130100.0,4.02,25600.0,,90.4,76.6,['Video Games'],1,0,0,0,1,0,0,11.776066350866136,10.150386692204734,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
usernameggg222,N/A,74.5,Unknown,3.07%,35.2K,usernameggg222,28.8K,🅼ì🅽🅷🆃ê🅽🅻à🅶ì,"200,000 VND",Video Games,35200.0,3.07,28800.0,200000.0,,74.5,['Video Games'],1,0,0,0,0,1,0,10.468829770273567,10.268165387743457,12.206077645517674,False,False,False,False,low,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
khanhvanreview102,N/A,75.2,Unknown,1.08%,131K,khanhvanreview102,72.5K,Khánh Vân,"3,000,000 VND","Tech Products & Tests, Babies",131000.0,1.08,72500.0,3000000.0,,75.2,"['Tech Products & Tests', 'Babies']",2,0,0,0,0,1,0,11.782960235741939,11.19135563385109,14.914123179965662,False,False,False,False,mid,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
vuacupgggcut,N/A,81.8,Unknown,0.41%,135K,vuacupgggcut,1.3K,Panacea silver shop,Thỏa thuận/Chưa đặt,Video Games,135000.0,0.41,1300.0,,,81.8,['Video Games'],1,0,0,0,1,1,0,11.813037464800539,7.170888478512505,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
hieuhieuhong,97.2,80.2,Unknown,5.23%,409.1K,hieuhieuhong,573.5K,Hiếu Hiểu Hông🎤,Thỏa thuận/Chưa đặt,Video Games,409100.0,5.23,573500.0,,97.2,80.2,['Video Games'],1,0,0,0,1,0,0,12.921717348304627,13.259514959229206,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
ytbxkhang,N/A,71,Unknown,2.98%,21K,ytbxkhang,18.5K,KhangYTB,Thỏa thuận/Chưa đặt,Video Games,21000.0,2.98,18500.0,,,71.0,['Video Games'],1,0,0,0,1,1,0,9.952325334619427,9.825580063659602,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
pamm2_4,96,79.3,Unknown,11.48%,130.5K,pamm2_4,51.5K,Pamm04🫐,Thỏa thuận/Chưa đặt,Video Games,130500.0,11.48,51500.0,,96.0,79.3,['Video Games'],1,0,0,0,1,0,0,11.779136168550774,10.849356503939038,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
hbao4thg6,97.9,82.1,Unknown,6.02%,30.9K,hbao4thg6,270.8K,Hoàng Bảo,"1,500,000 VND",Video Games,30900.0,6.02,270800.0,1500000.0,97.9,82.1,['Video Games'],1,0,0,0,0,0,0,10.33854382482173,12.509139512775626,14.220976332738882,False,False,True,False,mid,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
manhhungbgvn,N/A,69.7,Unknown,2.35%,120.5K,manhhungbgvn,54.6K,manhhungbgvn,"8,000,000 VND",Tech Products & Tests,120500.0,2.35,54600.0,8000000.0,,69.7,['Tech Products & Tests'],1,0,0,0,0,1,0,11.699413330633599,10.907807476583594,15.894952224644102,False,False,False,False,high,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
lapcamerabienhoa365,92.3,77.1,Unknown,1.41%,28.8K,lapcamerabienhoa365,73.8K,Thợ Camera Bất Ổn,"500,000 VND","Tech Products & Tests, Jobs & Careers, Daily Life",28800.0,1.41,73800.0,500000.0,92.3,77.1,"['Tech Products & Tests', 'Jobs & Careers', 'Daily Life']",3,0,0,0,0,0,0,10.268165387743457,11.209127560632263,13.122365377402328,False,False,False,False,low,MICRO,"['Knowledge / Tech', 'Others', 'Lifestyle']",Knowledge / Tech,True,micro | low | Knowledge / Tech
lmcsenpai_2x,N/A,71.9,Unknown,2.66%,135.2K,lmcsenpai_2x,103.4K,LMC Blox Fruit,"5,000,000 VND",Video Games,135200.0,2.66,103400.0,5000000.0,,71.9,['Video Games'],1,0,0,0,0,1,0,11.814517839013352,11.546369912189585,15.424948670398354,False,False,False,False,high,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
vhcutiqwe,99.3,82.7,Unknown,8.70%,492.8K,vhcutiqwe,262.7K,zh,Thỏa thuận/Chưa đặt,Video Games,492800.0,8.7,262700.0,,99.3,82.7,['Video Games'],1,0,0,0,1,0,0,13.107860720420167,12.478771782289911,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
lila_codm,90.8,75.2,Unknown,6.29%,40.4K,lila_codm,9.1K,Lilacqueenxঐ,Thỏa thuận/Chưa đặt,Video Games,40400.0,6.29,9100.0,,90.8,75.2,['Video Games'],1,0,0,0,1,0,0,10.606609816118151,9.116139576577355,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
ngn.chip.tv,92.4,78.2,Unknown,3.89%,33.9K,ngn.chip.tv,89.4K,Ngân Chip TV,"300,000 VND",Video Games,33900.0,3.89,89400.0,300000.0,92.4,78.2,['Video Games'],1,0,0,0,0,0,0,10.431199791458543,11.400887146781374,12.611541086966115,False,False,False,False,low,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
bongweo,N/A,72.8,Unknown,1.96%,201.8K,bongweo,10.5K,Bỏng,Thỏa thuận/Chưa đặt,Video Games,201800.0,1.96,10500.0,,,72.8,['Video Games'],1,0,0,0,1,1,0,12.215037342290755,9.259225769705994,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
amypham2159,N/A,69.2,Unknown,3.08%,309.4K,amypham2159,17.1K,Amy 🥰,"5,000,000 VND","Tech Products & Tests, Fitness, Daily Life",309400.0,3.08,17100.0,5000000.0,,69.2,"['Tech Products & Tests', 'Fitness', 'Daily Life']",3,0,0,0,0,1,0,12.642393449177936,9.746892220313054,15.424948670398354,False,False,False,False,high,MICRO,"['Knowledge / Tech', 'Others', 'Lifestyle']",Knowledge / Tech,True,micro | high | Knowledge / Tech
bancaytoia_59,97.2,78.2,Unknown,5.57%,96.3K,bancaytoia_59,1.3M,Bạn cay tôi à?,Thỏa thuận/Chưa đặt,Video Games,96300.0,5.57,1300000.0,,97.2,78.2,['Video Games'],1,0,0,0,1,0,0,11.475233981948293,14.077875591662238,,False,False,True,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
lovely_mother_pig,N/A,78.6,Unknown,1.19%,202.7K,lovely_mother_pig,114.4K,Thanh Thanh Thuy,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Beverages & Production",202700.0,1.19,114400.0,,,78.6,"['Tech Products & Tests', 'Beverages & Production']",2,0,0,0,1,1,0,12.219487265827034,11.647465099148372,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
sparklecute09,N/A,N/A,Unknown,8.85%,7.5K,sparklecute09,43.4K,SparkleCute,Thỏa thuận/Chưa đặt,"Video Games, Animation & Cosplay",7500.0,8.85,43400.0,,,,"['Video Games', 'Animation & Cosplay']",2,0,0,0,1,1,1,8.922791623969637,10.6782377612977,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Entertainment']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
dattraicay102,N/A,75.8,Unknown,1.96%,38.9K,dattraicay102,160.3K,Đạt Trái Cây Combo,Thỏa thuận/Chưa đặt,Video Games,38900.0,1.96,160300.0,,,75.8,['Video Games'],1,0,0,0,1,1,0,10.568775236216993,11.984808576881369,,False,False,False,False,missing,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | missing | Knowledge / Tech
bikun1904,N/A,72.1,Unknown,5.59%,20.2K,bikun1904,24.8K,bikun1904,"500,000 VND",Video Games,20200.0,5.59,24800.0,500000.0,,72.1,['Video Games'],1,0,0,0,0,1,0,9.913487387114461,10.118639253920785,13.122365377402328,False,False,False,False,low,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
guziene,92,74.7,Unknown,10.87%,11.1K,guziene,9.6K,Em điệu anh ơi~,"1,000,000 VND","Video Games, Mukbang & Food Tasting, Selfie",11100.0,10.87,9600.0,1000000.0,92.0,74.7,"['Video Games', 'Mukbang & Food Tasting', 'Selfie']",3,0,0,0,0,0,0,9.314790473332646,9.169622538697624,13.815511557963774,False,False,False,False,mid,MICRO,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
anhbeoriviu,N/A,74.2,Unknown,0.26%,333.9K,anhbeoriviu,13.3K,Anh béo riviu 🛒,"1,500,000 VND","Tech Products & Tests, Food & Beverage, Home Improvement, Household Products, Photography & Special Effects",333900.0,0.26,13300.0,1500000.0,,74.2,"['Tech Products & Tests', 'Food & Beverage', 'Home Improvement', 'Household Products', 'Photography & Special Effects']",5,0,0,0,0,1,0,12.718599820835916,9.495594499353297,14.220976332738882,False,False,False,False,mid,MICRO,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
beanzcasi,92,75.8,Unknown,5.17%,16.7K,beanzcasi,35K,BeanZ,"7,000,000 VND",Video Games,16700.0,5.17,35000.0,7000000.0,92.0,75.8,['Video Games'],1,0,0,0,0,0,0,9.723223876851618,10.463131911491967,15.76142084987672,False,False,False,False,high,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
thuyvo2711,N/A,75,Unknown,8.90%,139.4K,thuyvo2711,14.8K,Thùy review,"4,000,000 VND","Tech Products & Tests, Beauty Tutorials & Tips",139400.0,8.9,14800.0,4000000.0,,75.0,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,11.845109950883979,9.60245002503719,15.201805169084134,False,False,False,False,high,MICRO,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
tuiladau68,N/A,67.7,Unknown,1.51%,68.7K,tuiladau68,1.9K,Diễm Phương,Thỏa thuận/Chưa đặt,"Tech Products & Tests, Beauty Tutorials & Tips",68700.0,1.51,1900.0,,,67.7,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,1,1,0,11.13751903414526,7.550135342488429,,False,False,False,False,missing,MICRO,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | missing | Knowledge / Tech
thanhmocff,N/A,76.9,Unknown,2.49%,282K,thanhmocff,51.6K,THÀNH MỐC,"5,000,000 VND",Video Games,282000.0,2.49,51600.0,5000000.0,,76.9,['Video Games'],1,0,0,0,0,1,0,12.549665896013254,10.851296331126829,15.424948670398354,False,False,False,False,high,MICRO,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
lieutran_review,N/A,78.2,Unknown,4.22%,210.4K,lieutran_review,25.8K,Lieutran,"3,000,000 VND","Tech Products & Tests, Beauty Tutorials & Tips",210400.0,4.22,25800.0,3000000.0,,78.2,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.256770512686108,10.158168529848494,14.914123179965662,False,False,False,False,mid,MICRO,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
dingdingdc,93.4,92.8,Unknown,4.20%,381.8K,dingdingdc,1.1K,Ding Ding TV,"500,000 VND","Video Games, Food & Beverage, News & Entertainment, Comedy, Household Products, Animation & Cosplay",381800.0,4.2,1100.0,500000.0,93.4,92.8,"['Video Games', 'Food & Beverage', 'News & Entertainment', 'Comedy', 'Household Products', 'Animation & Cosplay']",6,0,0,0,0,0,0,12.852654809442695,7.00397413672268,13.122365377402328,False,False,False,False,low,MICRO,"['Knowledge / Tech', 'Others', 'Entertainment']",Knowledge / Tech,True,micro | low | Knowledge / Tech
