"CREATOR_ID","FOLLOWERS","FOLLOWING_COUNT","ENGAGEMENT","TOTAL_LIKES","DIGG_COUNT","VIDEO_COUNT","COLLAB_SCORE","HAS_BROADCAST_SCORE","PRICE_NUM","grp_ENTERTAINMENT","grp_LIFESTYLE","grp_FOOD","grp_BEAUTY","grp_FASHION","grp_GAMING","grp_TECH","grp_COMMERCE","grp_EDUCATION","grp_NEWS","grp_PETS_NATURE","grp_SPORTS","grp_TRAVEL","grp_FAMILY_KIDS","grp_HOME_DIY","grp_UNKNOWN","CATEGORY_GROUP_COUNT"
"vivanthuyofficial",10.9595576179386,3.13549421592915,2.46,13.5580356212298,7.27931883541462,5.34710753071747,71.6,"0",14.9141231799657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tragiang_bigsize",12.0167325160771,6.81783057145415,3.06,14.1519835088709,9.55400099583723,6.70196036600254,74.5,"0",12.2060776455177,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"dicungthy",12.3677704880283,2.07944154167984,2.79,15.1505118878545,5.67675380226828,6.5366915975913,78.4,"1",15.4249486703984,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
"nhansinhtrietluan",13.1033864491249,2.30258509299405,4.95,15.4832175672016,7.52886925664225,6.91373735065968,74.6,"0",14.0897281396294,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
"top.truyn.audio.h",9.80372246434655,1.38629436111989,5.44,13.098687297969,6.75227037614174,4.85981240436167,76.3,"0",10.8197982842103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mai_lan97",13.4856180275228,2.30258509299405,7.08,16.536806051606,8.19863945529737,8.85851081303393,75.9,"0",10.1658902778025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ngocbichdoan2603",12.2327194450139,6.5694814204143,13.9,13.7764588705253,10.6782377612977,6.12468339089421,85.6,"0",13.8155115579638,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"nguoihientai0",11.6018608232536,8.02518932189084,9.31,13.9978329480912,10.392098241731,7.85476918349913,76.4,"0",16.1180957509583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thaole_138",11.4886430182503,3.98898404656427,12.54,13.8020209813633,9.48044384215367,6.63725803128446,76,"0",15.4249486703984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"taplow.official",11.5008630051422,5.05624580534831,1.85,14.2209763327389,10.6549272258476,5.34233425196481,77,"0",15.4249486703984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hoangrua102",10.3982142817124,3.93182563272433,4.52,14.6039683728739,8.83273359199642,5.85793315448346,76.3,"0",16.1180957509583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"duongti1996",12.3131362101765,3.40119738166216,3.08,15.6400600113056,9.08726837438619,7.3178761986265,77,"0",14.7318016898383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"hanghomhinhcoaching",11.9368917001958,1.38629436111989,3.85,14.8087627013449,4.07753744390572,7.16857989726403,74.6,"0",15.4249486703984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"gamoreview_91",10.3320505063347,8.31041499418829,5.23,13.7229576733254,8.81180122393875,5.82008293035236,79.4,"1",14.2209763327389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"tanthanh63trending",11.481445117743,2.77258872223978,4.51,15.0682738121739,7.05789793741186,5.03695260241363,78.4,"0",14.5086582385241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thaotho7992",11.9897867764704,3.43398720448515,4.18,15.3415670788506,10.7122153451973,5.67332326717149,90.9,"1",14.7318016898383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tuancorn.laca",11.890683588497,5.42934562895444,2.5,14.3461393972616,9.47278155656217,6.76503897678054,73.9,"0",14.7318016898383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"trongtran87entertainment",12.3022960445865,3.2188758248682,5.51,16.0347141507149,7.67136092319064,6.78671695060508,77.9,"0",13.8784862960924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"jombieg5r",13.8155115579638,5.89440283426485,3.44,16.785925074816,8.6941671418836,7.06561336359772,76.3,"0",12.6115410869661,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"nho__o",10.0345596736298,4.75359019110636,9.16,14.946912992036,9.8730798901147,5.87211778947542,77.5,"1",13.8155115579638,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"fyroven",12.5528522921014,4.26267987704132,11.33,16.3727379468513,9.54688403461792,6.67959918584438,79.5,"1",14.5086582385241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thuyminh189",11.970356641103,5.00394630594546,2.52,12.593377177438,7.30988148582479,4.52178857704904,77,"0",15.0682738121739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"nailamusic.._",10.4370819883548,2.19722457733622,8.07,14.5086582385241,4.55387689160054,4.39444915467244,73.4,"0",15.4249486703984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"truongngoctrang1405",11.1704492404313,6.75576892198425,2.59,13.9978329480912,9.39274525863144,7.12367278520461,73.4,"0",14.7318016898383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"reyy_2851",10.0476311856162,4.14313472639153,13.53,14.8087627013449,10.3890261370752,5.4553211153577,78,"1",13.8155115579638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hoang_djeu_ky66",12.3579392903628,5.46806014113513,4.45,14.8451303322882,10.766398604507,6.21460809842219,74.1,"0",12.6115410869661,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"king.hiphop_",11.1885932393098,2.63905732961526,9.1,14.8087627013449,6.74051935960622,5.82894561761021,81.9,"1",13.8155115579638,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"ln91284",9.80923181661041,2.30258509299405,2.31,11.7913220605045,6.61204103483309,5.34233425196481,72.1,"0",6.90875477931522,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"h.ngaa1809",12.0569982263297,4.35670882668959,14.02,15.1238436478847,10.904137815028,5.74939298590825,77.4,"1",19.3373717996862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"bichhuong021006",11.6492118092282,1.6094379124341,2.49,13.4384885814248,5.44241771052179,6.48004456192665,89.5,"0",15.0682738121739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"chippp18012011",11.1049722641249,3.85014760171006,9.31,15.5202588320209,9.99428757686257,5.76832099579377,80.2,"1",14.4812870556026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"yubinguyen65",10.837637848711,3.76120011569356,3.69,13.7797807843848,6.98007594056176,6.30444880242198,83.9,"0",12.2060776455177,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"klbc888",9.6741372793124,4.75359019110636,6.1,14.4032977784218,9.07600865918089,6.51619307604296,78.7,"1",13.8155115579638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"tinhngo1996",11.7860089953538,5.24702407216049,1.58,14.5086582385241,10.9987776622069,6.25382881157547,77.7,"0",13.8155115579638,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"thientintuc",11.4906900809195,3.3322045101752,2.56,14.8451303322882,7.55747290161475,5.62040086571715,77.9,"0",14.1519835088709,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"ttmt04_",12.1399381848917,3.80666248977032,6.76,16.1763646534219,10.5159939299324,6.93147180559945,86.4,"1",13.8155115579638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"nsongngu.03",10.9647613555489,3.2188758248682,14.51,15.623799493078,8.17948018535889,8.01829613851552,75.8,"1",13.1223653774023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"sau2_004",13.9108216468591,3.95124371858143,9,17.3150438705588,10.5400908362842,7.07072410726028,89.1,"1",16.3004172910856,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"khuvuonbimat0",11.7844857774143,3.2188758248682,7.64,14.3461393972616,4.0943445622221,6.17170059741091,74.3,"0",11.5129354649202,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
"chuottttttttt_t",11.3157054756343,6.48157712927643,13.96,15.6560603500919,10.913286842268,5.72358510195238,79.9,"1",13.458837042596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"khangtruongggg",9.70509758756311,4.93447393313069,6.09,13.8155115579638,7.81561053203519,5.88332238848828,75.5,"0",14.4573649704523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"haidangaqua",12.2278390296676,3.17805383034795,3.49,16.2224557563726,8.29354951506035,5.46383180502561,86.9,"1",13.1223653774023,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
"chauthichanuong",11.8593551045554,4.39444915467244,3.47,15.5202588320209,9.1099673978294,6.0913098820777,87.2,"0",14.3402396786151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ncd_music0101",9.59567079766397,5.6021188208797,4.39,13.1462771501923,8.75305551513822,4.70048036579242,79.7,"1",9.21044036697652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"viengrc",11.000448478455,5.02388052084628,3.91,13.9108216468591,10.0476311856162,6.46458830368996,81.4,"1",13.1223653774023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"nph1811_",12.6698098064115,1.79175946922805,3.81,16.4401792225912,8.47428569040496,6.10479323241498,76.8,"1",12.6115410869661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"huynhhaison97",13.2468810179488,3.09104245335832,2.89,16.1476545502872,10.9241563175902,6.7286286130847,76.2,"0",14.5086582385241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"quynhvan2k5",11.3157054756343,2.63905732961526,12.6,13.4399454560169,4.39444915467244,3.73766961828337,76.9,"1",13.1223653774023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tieuly241",9.20492573927468,3.43398720448515,6.27,13.7491581260181,6.67203294546107,3.80666248977032,83,"0",12.2060776455177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"motngaycuachanghi",11.0989391543184,1.09861228866811,1.89,13.6552256018769,5.32787616878958,4.7361984483945,75.2,"0",16.3004172910856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"trungbuii.review",11.4295547255373,5.67675380226828,5.11,14.4032977784218,10.913286842268,6.65157187358973,71.6,"0",14.7318016898383,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4
"meizkhumm",11.0120666735714,3.2188758248682,6.95,15.9788336985673,8.59155827337154,6.39692965521615,80.8,"1",13.8155115579638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"ngohailong98",13.9108216468591,4.62497281328427,2.56,17.6288176125283,9.84697010970096,6.03548143252476,69.6,"0",15.4249486703984,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"icment",14.2209763327389,4.34380542185368,2.13,15.8823734440195,9.77571099759397,7.50659178007084,72.2,"0",13.8155115579638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mylanoffical",11.8070939550568,5.09375020080676,2.84,15.8169906933095,8.60373779281642,6.1463292576689,75,"0",14.9141231799657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"t.211999",11.9537641519014,1.94591014905531,10.82,14.557448378884,9.74689222031305,6.9037472575846,79.7,"1",16.1180957509583,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"sicacamtien25",11.59451466851,4.12713438504509,3.02,14.4573649704523,7.14913159855741,5.48479693349065,78.8,"1",19.3373717996862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"nkt.review",11.7272381386097,2.19722457733622,3.06,14.8451303322882,8.12533508671429,6.880384082186,89.2,"1",14.9141231799657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"linhletel",14.6909797119848,8.43576619272051,2.7,18.1824235675185,10.4487435881066,8.27995071572253,73.9,"0",15.4249486703984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"kyduyen.22",11.9709893482882,4.36944785246702,1.8,14.5086582385241,10.392098241731,7.65728279297819,75.8,"0",16.1180957509583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"cuongtailor86",10.7536598491988,3.46573590279973,2.44,13.6636417726343,6.76388490856244,5.23110861685459,75.8,"0",13.1223653774023,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"khenh_duyeen",11.7574468728435,0.693147180559945,4.33,15.5382773342768,6.75693238924755,6.29710931993394,79.2,"1",15.4249486703984,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
"lu.duong",11.9959748767362,6.51174532964473,2.35,15.1764873675101,7.1708884785125,5.9427993751267,80.4,"1",15.607270193859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"phuongnhonehh1803",11.9036220533732,1.79175946922805,7.98,14.6909797119848,9.72322387685162,5.4971682252932,87.5,"1",14.9141231799657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"xuandiendao",10.99038144825,3.25809653802148,2.32,14.1519835088709,8.20631072579402,6.75343791859778,76.8,"0",13.8155115579638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"uyinnnnnnnnnn",11.6960883344281,4.39444915467244,13.02,16.6777114960366,9.68040649926887,6.61472560020376,79.1,"1",15.2018051690841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tuyenvanhoa",13.7650600662135,7.11476944836646,0.85,17.2494977947075,8.41027590907016,7.6226639513236,74.2,"0",16.5235608257331,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"thanhnhitran205",11.9665519681854,3.73766961828337,5.95,14.0778755916622,9.44153145486969,6.62539236800796,74.4,"0",14.7559087556541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"laskahanoi",12.1023829554877,2.77258872223978,2.78,14.8087627013449,12.0376599110475,7.43838353004431,73.4,"0",12.2060776455177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"chunganh.05",13.2518132017501,5.20948615284142,4.94,16.4545679590081,8.04141290939305,5.85507192220243,79,"1",17.9898978432445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thanhdaudau69",13.1774214760145,4.24849524204936,5.43,16.8112428815183,5.01727983681492,7.0335064842877,78.3,"1",14.8781850853573,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"titbeolaocai",13.3431056479502,6.21660610108486,3.85,17.3651279734803,10.9169231437966,7.22037383672395,91.1,"1",16.5235608257331,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"chieclathu90",12.3808701340473,4.14313472639153,6.71,16.2665157422835,8.87696334026227,5.12989871492307,74.6,"0",13.9978329480912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cuuthiendi",11.9996694394697,8.19395302356374,11.29,15.1238436478847,9.94275634145683,6.58340922215876,80.6,"1",14.9141231799657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lingemyeeu.19",11.8284731594698,3.49650756146648,11.33,15.8169906933095,6.6052979209482,5.57972982598622,89,"1",13.8155115579638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"vuonqqphl08",11.0836951890618,3.61091791264422,9.27,15.2741258132219,8.80357441813497,5.65248918026865,80.2,"1",12.7656912906044,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"nvhung05",11.7535237914925,5.44241771052179,4.19,15.5904630783675,9.87822102528824,7.07665381544395,76.1,"0",12.6115410869661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"neko.land23",14.2209763327389,0,3.67,17.4318193461251,9.1583099638818,6.61069604471776,64,"0",16.3923125484732,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5
"yenmannxinhh",11.6952553550628,6.42162226780652,3.76,15.0964446812041,10.1306629649637,6.97447891102505,88.2,"1",14.2209763327389,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"trietly2",12.0251561012437,2.07944154167984,6.41,14.771022387607,5.41610040220442,6.72383244082121,74.4,"0",13.1223653774023,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"m.sen.5.con6",11.3941531901781,2.39789527279837,1.09,13.7776020235278,5.51342874616498,4.43081679884331,78.4,"0",16.3004172910856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"lyra._.vibes",10.9331248267007,1.79175946922805,4.26,15.0682738121739,7.22548147278229,5.00394630594546,75.3,"1",12.2060776455177,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"gjangsun",11.0913462187184,4.35670882668959,9.4,15.7756054828566,9.38437770918244,5.8171111599632,81.9,"1",16.1180957509583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"ductai193",10.8685874960174,7.41517510961329,2.87,14.3461393972616,7.63482067774554,5.49306144334055,79.6,"0",14.3751269173281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tuhaovietnam68",12.0901060840851,3.29583686600433,1.9,15.747032114495,7.24921505711439,7.434847875212,78.2,"0",14.9141231799657,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"quynhchau__",11.7109645188812,5.36129216570943,4.29,14.8451303322882,11.631605875643,5.89164421182577,78,"1",14.2209763327389,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"beodei",12.1558366867032,3.46573590279973,3.92,16.2836101741817,9.46506010672514,6.81454289725996,78.1,"0",16.1180957509583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hanact",14.8802216397842,0,3.47,17.8690331430272,8.43446354381724,5.47227067367148,74.4,"0",16.1180957509583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"nqt2.03.hz",10.4458409127064,1.38629436111989,11.61,15.5202588320209,6.70073110954781,5.62401750618734,77.8,"1",13.9978329480912,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
"tamhiengiac",10.9187363480431,3.55534806148941,5.77,14.4032977784218,8.12563098847706,6.7945865808765,79,"1",14.782874940106,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"giabao797998",10.8197982842103,4.02535169073515,3.23,14.9786616802699,8.70516541971901,6.7286286130847,78.3,"1",15.607270193859,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"hoaquynh0000",0,0,4.74,16.7440341353008,9.14942195700677,7.4301141385618,77.6,"0",15.607270193859,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
"dieuduide436",11.3350062038375,5.50125821054473,3.91,14.771022387607,9.69898173460629,7.49498623395053,82.7,"1",12.5602479680166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"giadinhdauoi",11.8761856783478,7.64969262371151,0.86,15.4249486703984,10.3859445655017,7.67786350067821,88,"0",13.8155115579638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"trungtin15077",10.4103352749329,2.30258509299405,2.48,13.9108216468591,7.8336002236611,5.59842195899838,77.4,"1",14.3994013103116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"miu_miu.03",11.6100612500699,5.05624580534831,3,14.8087627013449,12.2481786154012,6.49072353450251,85.4,"0",14.7318016898383,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"meoancathegioi",13.7559739065933,6.07764224334903,6.17,16.2403133721781,9.30574145673943,7.9561263512135,86.4,"0",15.8949522246441,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"bongahh27",12.7188992659663,6.06378520868761,19.08,15.0964446812041,9.23999625688369,5.07517381523383,70.4,"0",13.8155115579638,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"nguyenducthang003",10.4487435881066,1.38629436111989,3.01,14.6909797119848,6.88243747099785,5.62040086571715,78.3,"1",13.1223653774023,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"1185th",11.6351519472128,3.09104245335832,12.89,15.0682738121739,11.1760671538318,5.68357976733868,89.5,"1",12.899222326087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"cuachanboa",10.3056472036356,4.23410650459726,2.2,12.4783910489167,8.42200300441249,5.02388052084628,74.9,"0",13.1223653774023,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"viencanh_hienthuc2041",10.1697289067531,0.693147180559945,2.16,12.197036946274,5.17614973257383,4.74493212836325,73.6,"0",12.8739045822051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"jstdarwin",9.62251624577579,3.46573590279973,11.83,13.1825191834615,7.32646561384032,4.8283137373023,79,"0",11.5129354649202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"huynguyen90409",0,0,3.12,14.5086582385241,4.77068462446567,5.74620319054015,73.8,"0",15.7454174785722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"sonthichmukbang",11.2332247895934,2.484906649788,2.15,13.9978329480912,8.81477608854528,5.98645200528444,85.2,"0",13.8155115579638,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"tina_day25",11.369066641828,4.77912349311153,2.26,14.557448378884,9.52522410185311,4.61512051684126,71.8,"0",5.70711026474888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"cothanh.banlong",11.3930264421913,3.43398720448515,1.81,13.9108216468591,9.01529825077285,4.00733318523247,74,"0",16.1180957509583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ninhanh01",14.7318016898383,3.3322045101752,8.79,18.3030227117327,9.16555218918605,6.4831073514572,77.7,"1",16.0127352464116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"gymer5203",10.236417809461,3.43398720448515,2.95,12.9717753438098,8.49125980938973,5.34233425196481,78,"0",14.9141231799657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"nphmusic06",12.7041199735169,5.36597601502185,8.74,15.8033850431049,9.23024103368252,6.98286275146894,76.7,"0",14.0897281396294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tdl310",12.3888149471319,4.62497281328427,6.99,15.7025803585118,11.0071039663257,7.13966033596492,76.5,"0",14.5086582385241,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
"emlinhdonam",11.8465436326085,7.73017479524622,0.71,13.9108216468591,5.8636311755981,4.96284463025991,74.2,"0",16.1180957509583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mebinbo3007",12.3858952492067,6.12468339089421,0.57,14.557448378884,7.04664727784876,5.50533153593236,68.7,"0",14.7318016898383,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"chin.ma.bii",11.3930264421913,1.79175946922805,2.99,14.9786616802699,5.16478597392351,5.37989735354046,79.4,"1",15.4249486703984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"binhvideochua",11.0137154513765,6.18208490671663,3.14,13.5582943196419,9.86791218702221,6.07764224334903,72.8,"0",13.8155115579638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"laam07_ae",11.0087609400772,5.17614973257383,15.94,14.946912992036,9.54688403461792,5.21493575760899,77.6,"1",11.5129354649202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hoangvinhhh",16.3332071112204,5.39816270151775,6.83,19.1588012949352,9.88842467485908,7.13249755166004,78.6,"1",16.3923125484732,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"nsngochuyenofficial",11.9760366457712,5.31320597904179,2.08,13.9978329480912,6.84587987526405,5.59842195899838,75.3,"0",16.1180957509583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"le.shushu",0,0,5.14,16.40327466838,8.65312170864048,6.56667242980324,77.7,"1",17.2167079729598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"zic_ng",11.8100701255857,4.44265125649032,10.73,15.9317661932487,7.69256964806791,5.54126354515843,80.6,"1",14.5086582385241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"mmyphungg",13.2421018333131,4.12713438504509,12.25,16.8504635927485,10.0257494320691,7.35436233042148,77.9,"1",15.2018051690841,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"hongthy0509",14.0778755916622,3.25809653802148,7.68,17.5412040092973,9.58884529850156,7.04490511712937,91,"1",15.607270193859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"tanh_vlog",12.7469453018485,1.09861228866811,2.9,15.623799493078,9.10086027135736,7.13648320859025,79,"0",4.61512051684126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hbiskibidi",12.3995855120193,1.38629436111989,13.51,16.7756157056886,9.02196050059826,5.31811999384422,92,"1",14.5086582385241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"kienvahuong0306",11.8775755229785,3.98898404656427,3.75,16.0562203536232,6.44730586254121,5.91889385427315,88.5,"1",15.4249486703984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thaocuteiutu",12.8866435755256,4.97673374242057,3.95,16.1668859103658,9.78137641414116,6.74170069465205,90.6,"0",14.7318016898383,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"polplinh_",9.98049488889691,5.01063529409626,13.8,14.0778755916622,9.44153145486969,5.33753807970132,79.7,"1",12.2060776455177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"yang1866600",13.0196681954756,3.63758615972639,3.63,15.8823734440195,9.22038970782918,8.08733292647335,75.1,"0",13.1223653774023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"nerothemonarch2",11.873400180624,0.693147180559945,13.45,15.1238436478847,1.38629436111989,5.01063529409626,80.4,"1",14.7559087556541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"longtuanzi",11.4793790226495,0,3,14.5086582385241,3.46573590279973,4.62497281328427,73,"0",14.2209763327389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"sobe_bs",12.4987459908293,4.51085950651685,10.31,15.3630732794462,8.71653573254449,6.55535689181067,74.1,"0",15.2018051690841,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"nhanvatchinh_4",9.68040649926887,3.3322045101752,7.58,13.5529775792653,5.31320597904179,4.88280192258637,80.4,"1",13.9978329480912,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"miibeo_",13.1965446325871,5.6970934865054,4.7,16.600521861931,8.89535561699639,6.54821910276237,73.6,"0",15.607270193859,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"tyquay92",12.4280194810656,1.6094379124341,2.23,14.8802216397842,9.18686701579054,6.24610676548156,71.4,"0",15.4249486703984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"thayhachuyensinh",11.8635893788121,4.8283137373023,6.4,15.7025803585118,7.56786260546388,4.77912349311153,77.9,"1",11.9829353441964,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"kieuchamchuai",11.8879382384223,5.06890420222023,7.29,15.607270193859,9.86271763999292,4.8283137373023,79.4,"1",13.8155115579638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
